Gene_ID	Top1_NAA1	Top1_NAA2	Top1_IAA1	Top1_IAA2
TAOK3	1.085310	1.271214	6.783075	4.067290
TAP1	0.0	0.0	0.0	0.0
TAP2	0.0	0.0	0.0	0.0
TAPBP	0.0	0.0	0.0	0.0
TAPBPL	0.840964	0.932489	16.175468	9.690016
TAPT1	0.379468	0.843287	2.910854	1.718832
TAPT1-AS1	0.140558	0.264625	4.227719	2.161366
TARBP1	0.742885	1.002144	5.442495	3.336257
TARBP2	0.795118	1.779425	30.079777	19.478642
TARDBP	9.879180	12.472848	44.046597	31.672516
TARID	0.000000	0.230228	0.433777	0.142091
TARM1	0.0	0.0	0.0	0.0
TARP	0.0	0.0	0.0	0.000000
TARS	6.385976	7.325963	25.402403	19.452938
TARS2	1.221943	1.720330	15.123077	11.351422
TARSL2	0.695811	1.148148	4.463874	2.839405
TAS1R1	0.083721	0.174240	2.046333	1.398927
TAS1R2	0.0	0.0	0.000000	0.000000
TAS1R3	0.162564	0.554123	18.321415	11.305590
TAS2R1	0.0	0.0	0.0	0.0
TAS2R10	0.0	0.0	0.0	0.0
TAS2R13	0.0	0.0	0.0	0.0
TAS2R14	0.0	0.0	0.0	0.0
TAS2R16	0.0	0.000000	0.0	0.0
TAS2R19	0.0	0.0	0.0	0.0
TAS2R20	0.0	0.0	0.0	0.0
TAS2R3	3.297003	3.649410	8.590372	5.754768
TAS2R30	0.0	0.0	0.0	0.0
TAS2R31	0.0	0.0	0.0	0.0
TAS2R38	0.104112	0.156605	0.311461	0.104987
TAS2R39	0.0	0.117994	0.000000	0.083579
TAS2R4	3.210000	2.927778	7.746666	4.550000
TAS2R40	0.0	0.0	0.547325	0.000000
TAS2R41	0.000000	0.000000	0.063853	0.000000
TAS2R42	0.0	0.0	0.0	0.0
TAS2R43	0.0	0.0	0.0	0.0
TAS2R45	0.0	0.0	0.0	0.0
TAS2R46	0.0	0.0	0.0	0.0
TAS2R5	0.475652	1.693043	5.148695	4.994782
TAS2R50	0.0	0.0	0.0	0.0
TAS2R60	0.000000	0.000000	0.000000	0.248694
TAS2R7	0.0	0.0	0.0	0.0
TAS2R8	0.0	0.0	0.0	0.0
TAS2R9	0.0	0.0	0.0	0.0
TASP1	1.728201	2.106338	10.519779	8.005104
TAT	0.000000	0.000000	0.247370	0.043163
TAT-AS1	0.000000	0.000000	0.000000	0.404686
TATDN1	6.980026	8.128341	14.653005	9.314746
TATDN2	2.094341	3.645300	30.852844	19.489294
TATDN3	0.661173	0.824071	1.518206	1.604063
TAX1BP1	1.112034	1.340886	4.102215	2.944445
TAX1BP3	0.000000	0.000000	19.056112	11.621773
TAZ	0.000000	0.575060	12.544369	8.925344
TBATA	0.000000	0.000000	1.526848	0.851548
TBC1D1	0.777415	1.117405	7.655592	4.805676
TBC1D10A	0.574331	1.155600	24.362240	17.144203
TBC1D10B	1.466545	3.005170	49.664841	35.825123
TBC1D10C	0.000000	0.000000	2.436591	2.242606
TBC1D12	0.842059	1.257784	7.974257	4.809706
TBC1D13	0.509096	1.372534	19.823725	13.474763
TBC1D14	0.454775	0.571965	5.793174	4.128004
TBC1D15	2.189708	2.485903	6.441746	4.865829
TBC1D16	0.647443	1.185243	15.554777	10.467404
TBC1D17	1.080523	1.962901	33.292351	23.822126
TBC1D19	2.987167	2.958293	8.254731	4.692974
TBC1D2	0.743687	0.832474	16.657618	11.287537
TBC1D20	1.469680	3.200268	19.815170	15.122398
TBC1D21	0.0	0.000000	0.000000	0.000000
TBC1D22A	0.220228	0.340076	3.476496	2.166915
TBC1D22A-AS1	0.649923	2.250128	14.199385	10.708012
TBC1D22B	1.618109	2.150073	17.719919	11.508801
TBC1D23	1.770072	2.009264	5.265182	2.825399
TBC1D24	0.582032	1.243215	13.225644	9.051629
TBC1D25	0.386149	0.804827	9.366736	6.156086
TBC1D26	0.000000	0.000000	0.460674	0.464687
TBC1D28	0.0	0.000000	0.000000	0.000000
TBC1D29	0.000000	0.000000	0.280001	0.000000
TBC1D2B	0.954920	1.521098	14.075490	8.893522
TBC1D3	0.0	0.0	0.0	0.0
TBC1D30	2.010353	2.755112	11.425869	7.504601
TBC1D31	3.793379	4.857877	11.334188	6.846461
TBC1D32	1.564225	1.953187	3.124343	1.982588
TBC1D3B	0.0	0.0	0.0	0.0
TBC1D3C	0.0	0.0	0.0	0.0
TBC1D3E	0.0	0.0	0.0	0.0
TBC1D3F	0.0	0.0	0.0	0.0
TBC1D3H	0.0	0.0	0.0	0.0
TBC1D3I	0.0	0.0	0.0	0.0
TBC1D3K	0.0	0.0	0.0	0.0
TBC1D3L	0.0	0.0	0.0	0.0
TBC1D3P1-DHX40P1	0.000000	0.525282	1.472620	0.642035
TBC1D3P2	0.000000	0.000000	0.139893	0.193269
TBC1D3P5	0.000000	0.0	0.000000	0.000000
TBC1D4	1.755964	1.942561	15.933145	10.364250
TBC1D5	1.408214	1.825829	6.303934	4.426830
TBC1D7	0.634036	1.495482	11.527862	7.242470
TBC1D8	7.019050	9.437425	46.501568	32.122498
TBC1D8B	0.297525	0.457950	1.308156	0.798477
TBC1D9	0.664783	1.031717	7.686292	4.799672
TBC1D9B	1.534947	3.279768	37.264473	23.693710
TBCA	4.056804	4.013690	17.980997	15.002861
TBCB	0.696579	1.109018	18.673361	14.307627
TBCC	1.272562	3.122350	21.774076	15.393095
TBCCD1	1.009835	2.123414	9.571066	5.401650
TBCD	0.0	0.0	0.0	0.0
TBCE	2.032989	3.169777	16.150255	10.318476
TBCEL	1.718495	1.892795	8.507551	4.910622
TBCK	1.339377	2.133308	7.913728	4.448124
TBK1	4.108520	5.016521	10.273405	6.944283
TBKBP1	0.216739	0.654088	7.939780	5.147319
TBL1X	0.166399	0.248052	1.348170	0.873105
TBL1XR1	6.411145	8.456794	18.310076	12.679542
TBL1Y	0.0	0.0	0.0	0.0
TBL2	1.905232	3.720961	25.609085	19.111919
TBL3	1.846954	4.132614	59.290737	39.024288
TBP	2.780988	3.469012	17.133142	12.603992
TBPL1	0.089087	0.109091	0.696164	0.489473
TBPL2	0.0	0.000000	0.000000	0.000000
TBR1	0.122097	0.223478	0.679849	0.691149
TBRG1	1.934145	2.925610	15.179378	10.944402
TBRG4	3.006591	6.283392	75.225845	51.962658
TBX1	0.667261	1.021398	12.992867	9.334522
TBX10	0.0	0.000000	2.434108	1.493540
TBX15	0.000000	0.0	0.000000	0.000000
TBX18	1.193474	1.256592	5.193639	3.877060
TBX19	1.523725	1.233357	7.357295	4.926346
TBX2	0.061243	0.155621	0.999704	0.866272
TBX2-AS1	0.000000	0.217569	2.905005	1.122574
TBX20	0.000000	0.000000	0.000000	0.000000
TBX21	0.000000	0.000000	0.651938	0.370590
TBX22	0.0	0.0	0.0	0.0
TBX3	0.325319	0.414802	7.513694	4.702175
TBX4	0.000000	0.047773	0.357490	0.178947
TBX5	0.0	0.0	0.068776	0.042641
TBX5-AS1	0.0	0.0	0.000000	0.000000
TBX6	0.000000	0.256937	2.571038	1.665930
TBXA2R	0.000000	0.000000	4.234141	2.917340
TBXAS1	0.359555	0.099072	1.427458	0.716883
TC2N	0.0	0.0	0.0	0.0
TCAF1	1.007299	1.972148	15.001761	10.240436
TCAF2	0.002402	0.002886	0.062106	0.037150
TCAF2P1	0.000000	0.075067	0.858577	0.482237
TCAIM	0.344327	0.379415	1.613099	1.245942
TCAM1P	0.454628	0.807959	5.072860	3.088287
TCAP	0.000000	0.0	1.328141	0.684320
TCEA1	6.090737	6.514700	22.858837	16.011539
TCEA2	0.000000	0.069490	3.707922	2.178218
TCEA3	0.805714	0.765714	7.756571	4.509714
TCEAL1	0.0	0.0	0.0	0.0
TCEAL2	0.0	0.0	0.000000	0.0
TCEAL3	0.266667	0.0	0.000000	0.000000
TCEAL4	1.082548	0.928668	7.283984	5.666667
TCEAL5	0.0	0.0	0.0	0.0
TCEAL6	0.0	0.0	0.000000	0.0
TCEAL7	0.0	0.0	0.000000	0.000000
TCEAL8	2.631188	3.237624	11.353961	7.326733
TCEANC	0.095300	0.000000	0.647594	0.399406
TCEANC2	0.481798	0.740099	3.323883	2.585256
TCEB1	4.595279	5.354078	17.787554	14.850644
TCEB2	1.798990	3.588889	51.606094	40.614140
TCEB3	3.125331	5.144662	28.575594	18.394392
TCEB3-AS1	0.172958	0.689055	4.498932	2.404543
TCEB3B	0.129678	0.235719	0.962081	0.786852
TCEB3C	0.154149	0.308201	3.024486	1.454469
TCEB3CL	0.103929	0.139751	3.509354	2.210483
TCEB3CL2	0.104386	0.357494	2.899430	1.665048
TCERG1	5.742442	7.014600	36.865509	27.160200
TCERG1L	0.0	0.0	0.000000	0.000000
TCERG1L-AS1	0.0	0.0	1.516949	1.161017
TCF12	1.079279	1.398511	5.826132	4.094046
TCF15	0.0	0.0	0.000000	0.000000
TCF19	0.0	0.0	0.0	0.0
TCF20	0.0	0.0	0.0	0.0
TCF21	0.0	0.000000	0.213249	0.221462
TCF23	0.000000	0.000000	0.000000	0.000000
TCF24	0.275918	0.526939	2.218776	1.152653
TCF25	4.036742	7.231961	81.496681	55.538734
TCF3	1.515590	3.242618	44.529217	33.246334
TCF4	0.0	0.0	0.0	0.0
TCF7	2.503582	2.553486	32.189114	27.758356
TCF7L1	0.912954	0.748458	16.314257	11.634338
TCF7L2	9.954620	10.763002	61.406765	43.094410
TCFL5	0.980798	1.214033	7.477487	5.458299
TCHH	0.033738	0.033738	0.337670	0.315941
TCHHL1	0.0	0.000000	0.000000	0.000000
TCHP	1.033185	1.068153	9.587689	7.110080
TCIRG1	0.606380	0.950345	35.796120	21.463663
TCL1A	0.0	0.0	0.0	0.0
TCL1B	0.0	0.0	0.000000	0.0
TCL6	0.0	0.0	0.0	0.0
TCN1	0.000000	0.000000	0.000000	0.000000
TCN2	0.187259	0.291988	1.611486	1.660232
TCOF1	2.793126	5.048549	54.387722	35.751083
TCONS_00029157	0.0	0.0	0.0	0.0
TCP1	6.985882	9.664100	51.285206	34.011894
TCP10	0.0	0.0	0.0	0.0
TCP10L	0.000000	0.053763	0.483871	0.000000
TCP10L2	0.0	0.0	0.000000	0.000000
TCP11	0.000000	0.000000	0.000000	0.000000
TCP11L1	0.338217	0.672009	6.059524	3.929792
TCP11L2	0.086313	0.086674	2.264716	1.027086
TCP11X2	0.0	0.000000	0.0	0.0
TCTA	1.303214	2.325105	24.021891	15.435492
TCTE1	0.000000	0.000000	1.385027	0.866310
TCTE3	0.0	0.0	0.0	0.0
TCTEX1D1	0.0	0.0	0.0	0.000000
TCTEX1D2	1.367580	1.030663	15.709052	12.251143
TCTEX1D4	1.043557	0.966521	27.882317	20.543394
TCTN1	0.637220	0.848255	6.184568	3.928926
TCTN2	1.105426	1.476992	8.221498	5.071085
TCTN3	1.763417	2.949982	16.599854	12.003285
TDG	2.454377	3.704223	13.180531	8.623612
TDGF1	0.0	0.0	0.0	0.0
TDGF1P3	0.0	0.0	0.0	0.0
TDH	0.000000	0.000000	0.000000	0.000000
TDO2	0.0	0.0	0.0	0.0
TDP1	1.628770	3.081665	11.622898	7.278622
TDP2	1.113247	2.074286	11.337663	7.628572
TDRD1	0.000000	0.0	0.000000	0.000000
TDRD10	0.0	0.000000	0.000000	0.092527
TDRD12	0.000000	0.000000	0.168831	0.000000
TDRD15	0.0	0.016760	0.0	0.0
TDRD3	0.107796	0.117572	0.661705	0.465202
TDRD5	0.021348	0.032894	0.105839	0.037525
TDRD6	0.160856	0.265011	0.772041	0.500501
TDRD7	1.031632	1.373471	6.633174	3.993620
TDRD9	0.0	0.0	0.000000	0.000000
TDRG1	0.0	0.0	0.0	0.0
TDRKH	0.590129	0.550583	3.997598	1.717952
TDRP	0.191060	0.116857	0.093485	0.092025
TEAD1	7.267205	9.442120	33.371178	22.795242
TEAD2	1.417130	2.419028	27.215424	18.269913
TEAD3	1.285189	2.079238	34.140755	23.504513
TEAD4	1.254975	2.408607	34.920872	24.219343
TEC	1.845304	1.782044	7.764917	6.145856
TECPR1	0.216536	0.476414	8.332289	5.103394
TECPR2	0.731473	1.123952	11.057234	6.570138
TECR	2.457341	3.305155	61.358646	46.835094
TECRL	0.0	0.0	0.0	0.0
TECTA	0.079468	0.326376	1.077767	0.687693
TECTB	0.0	0.000000	0.147259	0.010391
TEDDM1	0.332400	0.455600	1.398600	1.460800
TEF	0.182430	0.379739	5.299939	3.733999
TEFM	1.879761	5.059373	11.145282	7.870060
TEK	0.000000	0.000000	0.024942	0.048837
TEKT1	0.000000	0.000000	0.000000	0.000000
TEKT2	0.000000	0.000000	0.671305	0.540093
TEKT3	0.000000	0.000000	0.429372	0.000000
TEKT4	0.054103	0.0	0.000000	0.027051
TEKT4P2	0.062260	0.085696	0.279798	0.190195
TEKT5	0.000000	0.000000	2.604102	0.663766
TELO2	0.700120	1.623517	37.971939	24.266542
TEN1	0.000000	0.000000	2.032299	1.286898
TEN1-CDK3	0.930519	2.089527	20.801268	16.254923
TENM1	0.0	0.000000	0.0	0.000000
TENM2	0.000000	0.036910	0.334163	0.142043
TENM3	0.000000	0.000000	0.000000	0.000000
TENM4	0.000000	0.0	0.000000	0.000000
TEP1	1.499907	2.252104	18.539042	12.515958
TEPP	0.0	0.0	0.000000	0.000000
TERC	4.598670	12.838138	315.707306	202.401337
TERF1	3.887839	3.732833	12.099710	8.376183
TERF2	4.484076	6.167952	35.659405	25.771936
TERF2IP	1.692378	1.515152	17.477503	11.763085
TERT	0.256167	0.633192	14.909793	9.871668
TES	0.523425	0.705325	3.595127	2.136513
TESC	0.000000	1.114258	13.413085	8.938477
TESC-AS1	0.000000	0.000000	1.647312	1.678495
TESK1	0.868839	1.065978	19.527143	14.829433
TESK2	1.663971	2.543373	23.150179	15.590259
TESPA1	0.0	0.0	0.0	0.0
TET1	1.952316	2.348915	9.430822	6.867905
TET2	0.494608	0.753037	2.536822	1.737159
TET2-AS1	0.919098	1.214854	3.466844	0.000000
TET3	1.973215	2.577149	26.597523	17.855801
TEX10	6.485950	7.429749	28.308491	19.922113
TEX101	0.0	0.000000	0.138318	0.024022
TEX11	0.0	0.0	0.000000	0.000000
TEX12	0.350524	0.967657	0.690559	0.284965
TEX13A	0.0	0.0	0.000000	0.0
TEX13B	0.000000	0.0	0.320513	0.000000
TEX14	0.000000	0.253336	2.951836	1.587616
TEX15	0.0	0.000000	0.000000	0.000000
TEX19	0.122934	0.000000	2.293388	1.610021
TEX2	5.286717	7.903606	28.533773	20.351044
TEX21P	0.0	0.342584	0.324402	1.028708
TEX22	0.281991	0.465578	7.852198	5.669001
TEX26	0.0	0.0	0.0	0.0
TEX26-AS1	0.0	0.0	0.0	0.0
TEX261	1.352539	2.384615	18.546926	12.808732
TEX264	0.205623	1.040705	15.738564	10.234159
TEX28	0.000000	0.0	0.000000	0.000000
TEX29	0.000000	0.000000	0.713876	0.704306
TEX30	0.965641	0.992842	3.130995	2.441661
TEX33	0.000000	0.000000	0.000000	0.000000
TEX35	0.0	0.0	0.000000	0.0
TEX36	0.0	0.000000	0.000000	0.200651
TEX36-AS1	0.0	0.000000	0.000000	0.000000
TEX37	0.0	0.000000	0.000000	0.000000
TEX38	0.753231	1.479436	7.910717	5.475911
TEX40	0.571237	0.000000	6.747312	4.814516
TEX41	0.0	0.0	0.0	0.0
TEX43	0.0	0.000000	0.000000	0.000000
TEX9	2.157127	1.792368	4.947250	4.278900
TF	0.0	0.067001	0.262630	0.271587
TFAM	1.354442	2.255169	8.389084	5.267461
TFAMP1	0.107063	0.0	0.053981	0.016194
TFAP2A	2.194163	2.024590	33.797096	25.049255
TFAP2A-AS1	1.097714	0.774115	13.058474	8.082479
TFAP2B	0.0	0.0	0.0	0.0
TFAP2C	0.247469	0.438394	8.119371	4.724607
TFAP2D	0.0	0.0	0.0	0.0
TFAP2E	1.657064	2.920439	14.472794	9.356195
TFAP4	1.216822	1.814019	34.465588	23.280842
TFB1M	2.998238	2.867255	11.048972	7.391258
TFB2M	1.433371	2.968645	12.069428	9.366741
TFCP2	4.022342	4.531898	21.203257	14.770423
TFCP2L1	0.313590	0.529614	6.880896	4.280207
TFDP1	3.217658	4.854149	28.659681	19.975039
TFDP2	1.669165	2.074253	11.842225	7.275022
TFDP3	0.0	0.0	0.000000	0.0
TFE3	0.707621	1.157056	18.261375	11.549405
TFEB	0.286289	0.427422	5.317002	4.305667
TFEC	0.0	0.0	0.000000	0.000000
TFF1	0.0	0.0	0.0	0.000000
TFF2	0.0	0.0	0.0	0.000000
TFF3	0.0	0.0	0.000000	0.000000
TFG	4.723273	5.041154	26.441343	17.628193
TFIP11	2.254359	3.430186	29.133532	19.972937
TFPI	0.484884	0.548943	1.021353	0.788161
TFPI2	0.401800	0.204173	0.558511	0.387480
TFPT	0.0	0.0	0.0	0.0
TFR2	0.000000	0.409792	12.680751	8.036218
TFRC	5.982813	8.384137	30.382061	21.076864
TG	0.000000	0.000000	0.019756	0.000000
TGDS	2.530060	2.872245	8.368237	7.139780
TGFA	2.348794	2.982791	24.681213	17.157606
TGFA-IT1	1.546748	1.993902	14.343496	10.091463
TGFB1	1.369725	2.872629	34.459930	25.855207
TGFB1I1	0.252223	0.580836	10.187687	7.246955
TGFB2	0.149558	0.116859	0.669697	0.582016
TGFB2-AS1	0.289392	0.000000	0.000000	0.000000
TGFB2-OT1	0.010466	0.029360	0.004106	0.000496
TGFB3	0.974552	1.072875	5.000867	3.300174
TGFBI	0.000000	0.0	0.000000	0.000000
TGFBR1	1.590777	1.500536	6.145549	4.209591
TGFBR2	7.426961	10.252392	53.882839	34.743992
TGFBR3	0.559394	0.959424	9.363569	5.459865
TGFBR3L	0.256369	0.763535	17.435509	11.785828
TGFBRAP1	1.191096	1.862924	15.897413	10.964808
TGIF1	1.097857	1.717556	17.830101	12.582948
TGIF2	0.089015	0.376245	3.590073	2.033122
TGIF2-C20orf24	0.000000	0.000000	0.000000	0.000000
TGIF2LX	0.0	0.0	0.0	0.0
TGIF2LY	0.0	0.0	0.0	0.0
TGM1	0.000000	0.484336	5.777098	3.893050
TGM2	0.128977	0.316446	7.056534	5.404308
TGM3	0.0	0.0	0.000000	0.0
TGM4	0.178059	0.153384	0.540180	0.368790
TGM5	0.000000	0.000000	0.000000	0.000000
TGM6	0.0	0.000000	0.000000	0.0
TGM7	0.000000	0.000000	0.000000	0.000000
TGOLN2	4.334527	5.748910	37.868465	25.651150
TGS1	4.184995	6.239170	19.520922	13.170595
TH	0.0	0.0	0.000000	0.271728
TH2LCRR	0.090827	0.151975	0.445197	0.312564
THADA	1.895078	2.818302	11.138373	6.176982
THAP1	0.488694	0.976927	3.826950	3.434241
THAP10	0.000000	0.249634	3.618466	1.949194
THAP11	0.757158	1.328208	19.880169	12.671262
THAP2	0.288430	0.224793	2.391848	2.017672
THAP3	0.776574	1.033816	13.903522	8.651351
THAP4	1.760569	3.475841	38.981022	25.193270
THAP5	2.808657	2.886250	9.525934	8.454737
THAP6	2.095025	2.184740	5.508105	3.945780
THAP7	1.717876	3.363544	83.840698	56.418491
THAP7-AS1	0.610030	1.619298	17.076426	10.115946
THAP8	0.536986	0.876712	13.562192	9.724932
THAP9	1.444775	1.720870	4.376557	2.579541
THAP9-AS1	5.017331	6.380471	27.296560	18.504253
THBD	0.0	0.029266	0.379216	0.118304
THBS1	0.545003	0.624655	6.473219	4.462728
THBS2	0.243326	0.000000	0.358953	0.175650
THBS3	0.778046	1.594391	18.443913	12.509048
THBS4	0.115626	0.000000	0.683041	0.417034
THCAT155	0.0	0.000000	0.000000	0.000000
THCAT158	0.000000	0.000000	2.529862	2.054157
THEG	0.0	0.0	0.000000	0.000000
THEG5	0.0	0.0	0.0	0.0
THEGL	0.081855	0.408595	1.984993	1.853342
THEM4	0.667182	0.779346	8.096887	5.902727
THEM5	0.0	0.000000	0.172775	0.219459
THEM6	1.435954	3.260601	55.841652	38.348061
THEMIS	0.0	0.0	0.0	0.0
THEMIS2	0.580029	1.346549	13.628120	9.607198
THG1L	2.783142	2.863601	28.909578	18.011494
THNSL1	0.282078	0.512725	2.178950	1.388123
THNSL2	0.0	0.0	0.000000	0.000000
THOC1	1.837736	2.998585	7.371226	4.127358
THOC2	3.793939	4.778431	11.997326	7.821747
THOC3	1.740162	2.546533	25.344479	19.427546
THOC5	2.907044	4.072258	36.217869	25.088961
THOC6	1.069104	1.669006	38.015224	27.674780
THOC7	1.915493	2.656495	15.274650	10.309076
THOC7-AS1	2.066865	4.138187	8.216939	6.643388
THOP1	0.999216	2.449020	41.652157	30.031961
THPO	0.109332	0.244739	1.267155	0.701738
THRA	0.142909	0.130980	3.032759	2.071550
THRA1/BTR	1.020604	1.344780	3.082693	2.229457
THRAP3	7.488829	11.571428	62.559807	45.524712
THRB	0.126052	0.093322	0.267772	0.198724
THRB-AS1	0.000000	0.000000	1.566102	0.821469
THRIL	1.540234	3.124278	8.918283	5.920118
THRSP	0.675942	0.936281	7.823527	5.956646
THSD1	0.278608	0.443681	4.921721	2.541380
THSD4	0.052305	0.064488	0.415349	0.297764
THSD4-AS1	0.713772	0.913772	4.790420	3.886228
THSD4-AS2	1.049556	0.933614	3.739130	1.438990
THSD7A	0.000000	0.031649	0.011337	0.000000
THSD7B	0.000000	0.0	0.0	0.0
THTPA	0.618032	0.962817	12.170146	8.793449
THUMPD1	2.300378	2.717840	12.081427	9.104644
THUMPD2	2.709595	3.573134	10.992750	9.904051
THUMPD3	4.406533	6.531407	19.721859	13.992965
THUMPD3-AS1	7.041935	9.642473	19.156990	14.490322
THY1	0.248202	0.294818	4.765188	3.756261
THYN1	0.819076	0.970477	6.925057	3.865254
TIA1	4.338061	5.405115	14.012895	9.237696
TIAF1	0.319370	1.420867	7.140967	5.217714
TIAL1	5.298580	6.779300	37.886227	25.403860
TIAM1	3.458183	4.660461	32.865726	21.567728
TIAM2	0.191091	0.241527	1.356333	0.934019
TICAM1	0.868479	2.091844	36.877663	24.458855
TICAM2	0.063336	0.321406	2.039528	1.465838
TICRR	6.114531	8.557836	43.246643	29.573641
TIE1	0.000000	0.000000	0.467705	0.165244
TIFA	2.642369	3.028636	12.551253	8.444517
TIFAB	0.0	0.0	0.000000	0.000000
TIGAR	0.870517	1.121337	3.851064	2.496778
TIGD1	5.850884	7.371330	28.027300	19.034058
TIGD2	1.885372	3.525180	8.969784	6.444604
TIGD3	0.081384	0.000000	3.941506	3.393184
TIGD4	0.090210	0.182848	0.565534	0.500809
TIGD5	0.0	0.0	0.0	0.0
TIGD6	0.462385	0.728061	5.006060	5.127098
TIGD7	1.612828	1.422426	3.430099	2.374762
TIGIT	4.723720	4.720014	6.530660	4.768194
TIMD4	0.0	0.0	0.000000	0.0
TIMELESS	1.723044	2.546711	22.600140	16.709225
TIMM10	1.176558	2.002967	25.298220	18.810089
TIMM10B	3.468332	5.490851	21.477276	15.231491
TIMM13	1.415071	3.347972	82.954201	57.901321
TIMM17A	3.163351	5.528029	22.125980	12.817963
TIMM17B	0.000000	1.124545	13.209863	7.793118
TIMM21	2.732073	3.944589	16.591917	13.986310
TIMM22	0.0	0.0	0.0	0.0
TIMM23	5.574129	8.683840	34.858044	24.867306
TIMM23B	3.675838	5.905398	15.405271	9.936076
TIMM44	1.231500	3.010500	35.849251	25.976000
TIMM50	1.600700	3.133359	33.823483	25.534992
TIMM8A	1.005679	2.954053	21.002581	14.064534
TIMM8B	3.700680	4.278436	38.950085	30.707022
TIMM9	1.791466	2.774198	9.422360	5.307055
TIMMDC1	2.320778	2.216573	16.394224	10.974890
TIMP1	2.602620	3.593886	47.612446	27.436682
TIMP2	2.343365	3.661560	32.157043	21.892202
TIMP3	0.086402	0.000000	0.444404	0.358002
TIMP4	0.729333	0.527863	7.878139	5.875077
TINAG	0.0	0.0	0.0	0.0
TINAGL1	0.652002	1.388046	24.838291	17.710253
TINCR	0.146531	0.297080	2.633807	1.779534
TINF2	2.201654	3.367019	39.029396	27.965090
TIPARP	10.610853	14.408025	60.794338	41.128723
TIPARP-AS1	0.369717	1.100714	34.848648	27.629692
TIPIN	3.949219	4.789844	14.097656	11.817186
TIPRL	1.278803	1.700333	8.568190	5.635319
TIRAP	1.395573	2.803219	23.382696	14.624547
TISP43	0.000000	0.0	0.000000	0.000000
TJAP1	0.224009	0.420686	6.410236	5.216952
TJP1	0.0	0.0	0.0	0.0
TJP2	0.129213	0.124096	2.014121	1.330067
TJP3	0.137998	0.163602	4.190527	3.060100
TK1	4.650784	9.329154	151.257690	114.967400
TK2	0.890011	1.702786	11.644207	8.487208
TKFC	0.426940	1.241701	10.851214	7.547269
TKT	5.607247	9.851504	150.359085	102.096085
TKTL1	0.000000	0.0	0.000000	0.061400
TKTL2	0.0	0.0	0.042842	0.042485
TLCD1	3.407562	6.323399	81.912140	58.313370
TLCD2	0.0	0.0	0.0	0.0
TLDC1	3.136779	5.111025	32.395119	21.581165
TLDC2	0.237291	0.625294	4.245563	3.897480
TLE1	0.549964	0.998314	15.998795	9.615218
TLE2	0.329384	0.423832	10.857481	7.052133
TLE3	1.251777	2.233164	35.650509	23.577497
TLE4	0.0	0.0	0.0	0.0
TLE6	0.000000	0.000000	1.845315	1.382747
TLK1	5.825928	6.977785	20.729111	15.105106
TLK2	4.996916	6.488965	27.735203	19.756662
TLL1	0.057606	0.000000	0.307445	0.204192
TLL2	0.000000	0.146507	0.966622	0.682026
TLN1	1.577422	2.785839	30.622616	19.818399
TLN2	0.226371	0.247747	2.073912	1.342776
TLR1	0.000000	0.205542	0.561207	0.216240
TLR10	0.119298	0.0	0.000000	0.000000
TLR2	0.0	0.0	0.000000	0.000000
TLR3	0.279513	0.392634	0.804341	0.898060
TLR4	0.0	0.0	0.0	0.0
TLR5	0.000000	0.062808	0.602531	0.338411
TLR6	0.457618	0.682351	3.365466	2.295142
TLR7	0.0	0.0	0.000000	0.0
TLR8	0.0	0.0	0.000000	0.000000
TLR8-AS1	0.0	0.0	0.000000	0.000000
TLR9	0.000000	0.062016	0.454264	0.420672
TLX1	0.000000	0.0	0.112207	0.070423
TLX1NB	0.000000	0.0	0.000000	0.016203
TLX2	0.000000	0.0	0.744888	0.519052
TLX3	0.160750	0.199598	6.821835	4.657736
TM2D1	2.064800	3.404000	13.760000	8.847200
TM2D2	1.610272	2.544631	12.393847	8.703652
TM2D3	0.773962	0.688546	4.118453	2.338622
TM4SF1	0.0	0.000000	0.000000	0.0
TM4SF1-AS1	0.0	0.000000	0.000000	0.0
TM4SF18	0.030573	0.030573	0.000000	0.000000
TM4SF19	0.000000	0.000000	0.000000	0.000000
TM4SF19-AS1	0.450256	1.010478	9.411847	6.008907
TM4SF19-TCTEX1D2	0.745472	0.944032	6.897839	5.436628
TM4SF20	1.029643	0.874455	0.875763	0.645597
TM4SF4	0.0	0.109521	0.000000	0.0
TM4SF5	0.000000	0.000000	0.000000	0.000000
TM6SF1	0.0	0.000000	0.000000	0.000000
TM6SF2	0.000000	0.000000	0.000000	0.000000
TM7SF2	0.732667	2.413744	39.967812	27.312428
TM7SF3	1.887687	2.613118	10.166398	6.503337
TM9SF1	1.030953	1.746746	16.395708	11.972211
TM9SF2	3.575249	4.689900	16.526884	11.066287
TM9SF3	3.973127	5.514169	13.368567	9.580619
TM9SF4	2.715938	4.985168	29.845148	20.403469
TMA16	2.635558	4.919187	13.605318	9.807091
TMA7	4.412527	7.004320	47.328262	37.597191
TMBIM1	1.196668	4.297989	36.862431	25.004791
TMBIM4	1.913130	2.421368	12.851222	7.596605
TMBIM6	1.430829	1.893197	13.106877	8.130071
TMC1	0.0	0.000000	0.147766	0.000000
TMC2	0.063427	0.111392	1.368886	1.028716
TMC3	0.186800	0.000000	1.767847	1.311136
TMC3-AS1	0.000000	0.000000	3.198516	2.127501
TMC4	0.0	0.0	0.0	0.0
TMC5	0.281114	0.329555	2.254881	1.561215
